age_y,std_Min_Playing,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,score_style,ability,style_confidence,npxG90,xAG90,SCA90,PrgPass90,PrgCarry90,TakeOn90,TklInt90,AttPenT90,KP90,PassPct,AerPct,MinPct,has_prev,d_ability,d_grp_prod,d_grp_progress,d_grp_chance,d_grp_stability,d_grp_defense,d_npxG90,d_xAG90,d_SCA90,d_PrgCarry90,d_PrgPass90,d_MinPct,d_std_Min_Playing,pos_DF,pos_FW,pos_MF,sty_공격형 MF,sty_공격형 풀백,sty_돌파형 윙어,sty_딥 플레이메이커,sty_박스 포처,sty_볼 운반형,sty_빌드업 수비수,sty_수비형 파괴자,sty_스토퍼,sty_연결형 공격수,sty_타겟맨,fbref_id,season,survived,fut_ability_v2
22.0,2282.0,46.1,50.2,53.4,51.7,35.8,48.4,49.0,48.7,0.6,0.059158632778264685,0.09070990359333918,2.681858019281332,3.9439088518843124,3.9439088518843124,0.9859772129710781,2.3269062226117443,1.0648553900087643,1.2226117440841369,81.7,35.7,66.7,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ba3d3bea,2018,0,
23.0,1851.0,40.2,49.9,43.9,15.3,69.5,43.2,44.5,43.8,0.07,0.07293354943273907,0.06807131280388978,1.7017828200972447,2.3824959481361425,5.640194489465154,2.3824959481361425,3.695299837925446,2.5769854132901133,0.9724473257698542,69.4,35.2,54.1,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bb5fbd2b,2018,1,55.55
23.0,2326.0,71.4,62.5,15.4,65.5,51.2,54.5,56.9,55.7,0.87,0.08899398108340498,0.0,0.1934651762682717,3.0180567497850386,4.720550300945829,0.4643164230438521,2.94067067927773,0.8899398108340498,0.0,87.6,60.9,68.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bba30585,2018,1,54.900000000000006
19.0,3154.0,54.6,31.1,49.7,38.6,30.4,35.7,39.1,37.4,0.61,0.039949270767279645,0.03138871274571972,0.7704502219403931,2.1116043119847814,2.8820545339251744,0.4280279010779962,2.482561826252378,0.4850982878883957,0.3138871274571972,76.8,43.8,92.2,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bcc81786,2018,1,34.2
19.0,1588.0,39.6,59.9,54.7,38.5,77.5,54.2,62.1,58.2,0.09,0.05667506297229219,0.07934508816120905,2.663727959697733,5.2707808564231735,4.817380352644836,1.2468513853904282,4.590680100755667,1.0768261964735515,1.0201511335012594,74.4,66.7,46.4,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bced0375,2018,1,58.8
21.0,2427.0,41.9,62.7,40.9,49.7,62.6,56.2,55.6,55.9,0.19,0.01854140914709518,0.04820766378244747,0.815822002472188,4.042027194066749,3.3374536464771323,0.5562422744128555,2.0024721878862795,0.8899876390605687,0.3708281829419036,85.9,74.2,79.3,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bd142efb,2018,1,64.0
23.0,1941.0,66.0,94.0,93.9,29.5,24.5,48.7,67.6,58.2,1.3,0.03245749613601236,0.20865533230293662,2.9675425038639878,6.4451313755795985,9.36630602782071,2.5038639876352398,3.2457496136012365,1.669242658423493,2.0401854714064913,76.37962962962962,47.605555555555554,51.71205564142195,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bd6351cd,2018,1,66.4
21.0,2610.0,35.6,45.0,33.6,57.7,74.4,58.3,65.3,61.8,0.32,0.017241379310344827,0.010344827586206896,0.41379310344827586,3.5172413793103448,2.896551724137931,0.10344827586206896,3.586206896551724,0.7241379310344828,0.20689655172413793,81.8,65.7,85.3,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bd7d2e6d,2018,0,
20.0,2941.0,59.7,51.6,21.6,57.9,73.3,59.3,55.2,57.2,0.35,0.09792587555253315,0.015300918055083306,0.42842570554233256,3.366201972118327,3.274396463787827,0.33662019721183273,3.9170350221013264,0.8874532471948318,0.12240734444066645,81.3,75.0,86.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,be170419,2018,1,50.65
20.0,1272.0,86.3,60.9,82.6,21.9,17.4,54.7,68.9,61.8,0.14,0.21226415094339623,0.16981132075471697,3.466981132075472,3.1132075471698113,7.995283018867925,1.6981132075471699,1.839622641509434,4.528301886792453,1.9103773584905661,76.6,25.0,37.2,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beb391dd,2018,1,62.6
20.0,2692.0,59.5,46.6,33.0,32.7,68.3,46.3,53.9,50.1,0.21,0.1638187221396731,0.07020802377414562,1.7719167904903417,3.510401188707281,4.112184249628529,1.2035661218424962,2.574294205052006,2.473997028231798,0.5349182763744428,75.6,54.5,88.0,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,beb882a8,2018,1,50.35
19.0,1254.0,52.5,48.3,34.0,57.1,70.3,58.1,63.6,60.8,0.28,0.050239234449760764,0.007177033492822967,0.7894736842105263,3.660287081339713,2.4401913875598087,0.07177033492822966,3.588516746411483,0.7894736842105263,0.07177033492822966,82.8,71.1,36.7,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,bee704fc,2018,1,60.0
19.0,1858.0,77.7,52.2,52.3,18.4,18.8,44.3,46.4,45.3,0.67,0.232508073196986,0.13562970936490848,2.6157158234660924,1.55005382131324,5.81270182992465,2.131324004305705,1.4531754574811624,4.698600645855759,0.8234660925726587,75.2,40.0,54.3,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bfdb33aa,2018,1,50.0
22.0,1909.0,40.4,16.7,13.1,54.4,41.4,36.8,41.6,39.2,0.9,0.01885804085908853,0.023572551073860658,0.3771608171817705,1.6029334730225249,1.1786275536930328,0.4714510214772132,2.5458355159769512,0.42430591932949185,0.047145102147721316,81.5,38.9,55.8,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c00097d2,2018,1,46.8
21.0,2659.0,51.7,75.6,64.9,51.0,65.8,63.5,62.8,63.2,0.06,0.05415569763068823,0.07446408424219632,2.9108687476494923,5.246333207972922,7.615644979315532,1.9631440391124484,3.790898834148176,1.421587062805566,0.9815720195562242,85.1,59.0,77.7,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c0c7ff58,2018,1,68.25
22.0,3155.0,42.2,56.9,36.4,52.7,81.0,53.4,66.1,59.8,1.44,0.07702060221870048,0.07987321711568937,1.5974643423137875,4.935023771790808,4.307448494453249,1.4263074484944531,4.678288431061806,1.5974643423137875,0.5990491283676703,81.3,56.2,92.3,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c14bc029,2018,1,56.15
20.0,1337.0,46.2,69.7,71.1,36.2,47.7,51.5,58.3,54.9,1.22,0.013462976813762155,0.1144353029169783,1.4136125654450262,5.789080029917726,4.712041884816753,0.9424083769633508,4.038893044128646,1.4136125654450262,0.7404637247569185,78.6,40.9,43.7,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c1b7847c,2018,1,59.4
22.0,3049.0,36.5,36.9,31.9,57.9,69.9,45.0,45.8,45.4,0.06,0.06789111183994752,0.04132502459822892,2.1252869793374876,3.5716628402754997,3.3650377172843555,0.6493932436864546,3.896359462118727,0.7379468678255166,0.9150541161036405,84.6,54.8,89.2,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2211709,2018,1,56.35
22.0,1109.0,72.7,45.3,80.1,24.3,25.8,37.1,49.7,43.4,1.91,0.05680793507664562,0.06492335437330929,1.866546438232642,2.5157799819657347,2.921550946798918,0.6492335437330928,2.921550946798918,1.460775473399459,0.8926961226330027,70.2,36.4,32.4,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c2846353,2018,0,
21.0,2116.0,45.2,40.9,46.2,42.5,60.5,49.9,46.0,48.0,0.01,0.025519848771266538,0.012759924385633269,0.6805293005671077,1.999054820415879,3.360113421550094,0.5954631379962192,4.508506616257089,0.8931947069943289,0.34026465028355385,78.9,60.0,61.9,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,c3ee18ef,2018,1,67.85
23.0,1577.0,59.5,34.3,19.6,32.8,71.5,40.4,53.1,46.8,1.26,0.2054533925174382,0.045656309448319596,1.7121116043119848,2.454026632847178,3.481293595434369,1.3696892834495877,5.193405199746354,2.396956246036779,0.7419150285351934,71.3,67.5,46.1,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c414df9d,2018,1,52.4
21.0,2047.0,20.4,64.4,22.8,56.1,48.6,45.4,47.3,46.3,0.53,0.030776746458231558,0.030776746458231558,2.198339032730826,5.67171470444553,5.056179775280899,2.1104054714215925,3.5173424523693213,0.43966780654616516,0.7034684904738642,81.9,31.6,59.9,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c46fa34c,2018,0,
21.0,2284.0,66.1,78.0,75.2,57.9,73.7,70.3,72.9,71.6,0.67,0.35070052539404556,0.10639229422066551,3.3887915936952715,3.2705779334500877,8.353765323992995,1.9308231173380037,2.640105078809107,4.886164623467601,1.0245183887915938,80.0,60.9,66.8,0.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c47541e0,2018,1,58.849999999999994
23.0,2378.0,66.0,79.7,76.6,14.3,67.9,57.6,65.4,61.5,1.01,0.03784693019343987,0.07190916736753575,1.9680403700588731,5.449957947855341,6.131202691337259,1.6274179983179142,4.6173254835996635,0.7947855340622372,0.9083263246425568,70.2,50.0,77.7,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c50e5bba,2018,0,
23.0,1555.0,37.0,36.9,36.5,35.9,69.0,49.4,55.9,52.6,0.62,0.017363344051446943,0.011575562700964631,0.6366559485530546,2.6045016077170415,2.372990353697749,0.4630225080385852,3.2411575562700965,0.5787781350482315,0.2315112540192926,76.2,71.4,45.5,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c67cd65c,2018,1,52.400000000000006
20.0,1886.0,36.1,27.6,14.9,46.6,57.9,34.7,47.3,41.0,0.33,0.03817603393425239,0.06680805938494166,1.0975609756097562,2.767762460233298,2.672322375397667,0.2863202545068929,3.4358430540827145,1.1930010604453871,0.23860021208907742,76.9,36.7,55.1,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c69ef855,2018,1,48.6
20.0,994.0,24.8,28.1,26.8,58.6,51.5,37.0,34.4,35.7,0.02,0.0,0.1448692152917505,1.358148893360161,2.9879275653923543,2.806841046277666,1.539235412474849,2.625754527162978,0.5432595573440644,0.8148893360160966,82.1,38.9,29.1,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,c6e8cf1f,2018,1,44.7
20.0,3240.0,32.7,23.2,27.6,52.4,77.9,39.5,58.5,49.0,0.79,0.05277777777777778,0.044444444444444446,1.4444444444444444,3.4166666666666665,2.0277777777777777,0.3055555555555556,3.888888888888889,0.6666666666666666,0.6666666666666666,78.0,54.4,94.7,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c7259b83,2018,1,48.25
23.0,2578.0,68.0,52.3,55.5,36.3,43.7,50.8,56.0,53.4,0.81,0.1466252909231963,0.11171450737005431,2.6881303335919315,3.9100077579519006,5.271528316524437,0.5934833204034135,3.386346004654771,3.2117920868890613,1.152055857253685,76.5,30.8,75.4,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c76b7567,2018,1,52.7
21.0,1248.0,64.5,71.0,85.8,26.0,48.7,52.0,62.8,57.4,1.53,0.028846153846153848,0.1875,1.9471153846153846,4.903846153846153,5.552884615384615,0.8653846153846153,4.543269230769231,1.2259615384615383,1.0096153846153846,70.5,51.9,36.5,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c8c60119,2018,1,58.3
22.0,1374.0,39.8,20.0,34.8,43.7,78.0,39.4,56.7,48.0,1.98,0.06550218340611354,0.03930131004366812,1.703056768558952,2.2925764192139737,1.244541484716157,0.6550218340611353,4.847161572052402,1.5065502183406112,0.7860262008733624,75.7,46.2,40.2,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,c951a6df,2018,1,41.85
20.0,948.0,71.5,53.5,59.8,20.4,23.6,46.3,56.0,51.2,0.67,0.16139240506329114,0.16139240506329114,2.5632911392405062,3.79746835443038,5.3164556962025316,0.949367088607595,1.3291139240506329,3.2278481012658227,0.8544303797468354,74.7,28.6,27.7,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c9e39d91,2018,1,48.25
23.0,906.0,24.6,42.3,10.3,5.0,86.5,29.5,32.4,31.0,0.12,0.22847682119205298,0.019867549668874173,1.1920529801324504,1.7880794701986755,3.774834437086093,1.0927152317880795,2.2847682119205297,2.980132450331126,0.49668874172185434,59.2,52.2,29.6,0.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ca618d23,2018,1,49.4
21.0,2190.0,60.7,50.5,56.1,46.0,46.5,48.9,51.4,50.2,0.63,0.036986301369863014,0.06575342465753425,1.1917808219178083,3.5753424657534247,4.027397260273973,0.36986301369863017,2.8767123287671232,1.4794520547945207,0.6164383561643836,77.4,55.3,71.6,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ca8033cb,2018,1,58.4
22.0,1580.0,67.3,53.2,64.9,27.3,31.0,49.2,47.0,48.1,0.11,0.17658227848101266,0.0740506329113924,3.4177215189873413,3.5886075949367084,4.955696202531645,1.5379746835443036,3.075949367088607,1.6518987341772151,1.4240506329113922,77.0,16.7,46.2,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cac2537b,2018,1,54.2
23.0,950.0,37.5,28.3,56.8,24.3,76.8,50.0,45.4,47.7,0.43,0.0,0.018947368421052633,1.231578947368421,2.2736842105263158,2.463157894736842,0.9473684210526316,3.694736842105263,0.09473684210526316,0.5684210526315789,68.2,70.3,27.8,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cc2d7ad5,2018,1,46.3
22.0,1982.0,65.4,45.2,38.3,41.8,60.1,48.4,49.6,49.0,0.01,0.16347124117053483,0.045408678102926335,1.9525731584258326,3.1786074672048437,4.677093844601413,0.6357214934409687,3.1331987891019173,2.5882946518668013,0.7265388496468214,78.8,47.2,64.8,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cc86b9a3,2018,1,72.6
20.0,1097.0,36.6,25.2,22.7,40.8,27.9,31.1,29.6,30.4,0.43,0.23792160437556975,0.15587967183226983,1.4767547857793983,1.0665451230628988,1.1485870556061988,1.1485870556061988,0.5742935278030994,4.102096627164996,0.9024612579762991,74.4,33.3,32.1,0.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ccbbe661,2018,0,
23.0,2172.0,60.3,70.6,89.2,58.2,66.7,68.6,72.5,70.6,0.94,0.2154696132596685,0.2941988950276243,5.386740331491713,4.765193370165746,7.044198895027624,1.160220994475138,2.2790055248618786,3.4806629834254146,2.9005524861878453,76.0,41.7,63.5,0.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,cd0fa27b,2018,1,70.5
18.0,1573.0,80.4,82.2,91.4,33.5,42.7,55.0,69.1,62.0,0.78,0.05721551176096631,0.1487603305785124,2.2886204704386524,5.835982199618563,6.064844246662428,0.9726636999364272,5.2638270820089,1.487603305785124,1.487603305785124,74.8,29.6,46.0,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cd1acf9d,2018,1,60.85
21.0,1929.0,36.0,55.8,25.1,74.7,33.2,47.4,52.9,50.2,0.5,0.032659409020217724,0.00933125972006221,0.41990668740279935,2.7993779160186625,3.545878693623639,0.27993779160186627,2.052877138413686,0.6065318818040435,0.18662519440124417,93.4,54.8,56.4,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cdf65d12,2018,1,55.599999999999994
21.0,1306.0,41.8,44.0,51.6,37.4,61.6,46.5,51.4,49.0,0.11,0.07580398162327719,0.11715160796324656,3.1010719754977027,3.9280245022970903,4.4104134762633995,0.6202143950995406,2.6186830015313936,2.343032159264931,1.2404287901990811,78.8,45.7,42.7,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ce218223,2018,0,
23.0,1988.0,31.6,59.6,25.4,59.8,73.7,50.7,63.6,57.2,1.45,0.06790744466800805,0.06338028169014084,1.4939637826961771,4.934607645875252,5.6589537223340045,0.5885311871227364,4.527162977867203,1.6750503018108651,0.7696177062374245,85.0,64.8,58.1,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ce30bfc8,2018,1,58.45
22.0,2888.0,53.5,30.3,23.0,39.2,82.7,53.9,64.5,59.2,2.14,0.037396121883656507,0.012465373961218837,0.5297783933518005,2.087950138504155,2.119113573407202,0.5609418282548476,4.5810249307479225,0.8102493074792244,0.15581717451523547,77.6,79.2,84.4,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,ce4246f5,2018,1,58.3
19.0,1220.0,65.8,53.3,71.3,20.9,54.0,47.9,54.3,51.1,1.66,0.05901639344262295,0.08114754098360656,1.6967213114754098,2.360655737704918,4.131147540983607,1.180327868852459,2.9508196721311477,2.5081967213114753,0.6639344262295082,70.0,57.7,35.7,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ce5b170a,2018,0,
21.0,2958.0,87.2,65.7,86.7,22.3,39.0,60.4,72.8,66.6,0.35,0.2768762677484787,0.24949290060851925,3.7728194726166326,4.1075050709939145,5.598377281947261,1.6734279918864097,2.5557809330628802,5.659229208924949,1.7951318458417849,78.0,31.7,86.5,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cea4ee8f,2018,1,59.6
22.0,1760.0,63.5,58.1,41.6,40.7,66.1,55.6,53.5,54.6,0.17,0.05113636363636363,0.030681818181818178,0.6647727272727272,3.477272727272727,3.9374999999999996,0.9204545454545454,4.1931818181818175,0.8181818181818181,0.15340909090909088,79.4,58.6,51.5,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cfbf9881,2018,1,44.2
20.0,1184.0,56.1,51.3,53.1,23.9,56.8,47.1,47.9,47.5,1.4,0.04560810810810811,0.04560810810810811,1.2162162162162162,4.028716216216217,1.900337837837838,0.6841216216216216,3.6486486486486487,1.0641891891891893,0.6081081081081081,69.4,51.9,34.6,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,d0042ab9,2018,1,49.05
22.0,2139.0,50.8,57.4,62.3,38.8,52.4,52.9,50.2,51.6,0.27,0.09256661991584854,0.09256661991584854,2.5666199158485274,4.544179523141655,5.680224403927069,1.388499298737728,3.9130434782608696,2.1879382889200563,1.0098176718092566,80.7,20.6,62.5,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,d023d70f,2018,1,43.400000000000006
23.0,1493.0,48.1,79.1,67.6,40.4,33.0,48.3,58.1,53.2,0.51,0.01808439383791025,0.072337575351641,1.507032819825854,3.2551908908238447,7.113194909578031,2.1701272605492297,3.1949095780308103,2.592096450100469,0.6630944407233758,86.5,60.0,43.7,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d04b94db,2018,1,56.4
18.0,1347.0,72.1,43.5,65.2,31.2,17.4,45.7,46.2,46.0,0.55,0.1804008908685969,0.08685968819599109,3.0734966592427617,2.3385300668151445,5.011135857461024,2.3385300668151445,2.2048997772828507,3.2739420935412027,1.135857461024499,81.1,18.8,39.4,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,d0643f8f,2018,0,
21.0,1347.0,35.1,63.2,49.0,36.0,88.6,54.5,67.0,60.8,2.16,0.04008908685968819,0.060133630289532294,2.8730512249443207,5.9465478841870825,4.810690423162583,2.1380846325167036,7.4832962138084635,1.0690423162583518,1.0022271714922049,80.2,47.5,39.4,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,d080ed5e,2018,1,58.2
23.0,2136.0,44.1,41.1,46.4,25.5,70.1,49.5,54.8,52.2,0.3,0.033707865168539325,0.008426966292134831,0.7162921348314606,2.654494382022472,2.528089887640449,0.8848314606741573,4.508426966292134,0.5056179775280899,0.25280898876404495,74.1,61.5,62.5,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,d0dbca9f,2018,1,39.3
23.0,1458.0,67.6,26.3,26.1,39.1,17.8,33.8,39.5,36.6,0.71,0.24074074074074076,0.02469135802469136,1.7283950617283952,1.4814814814814816,2.7160493827160495,0.4938271604938272,1.6049382716049383,2.6543209876543212,0.617283950617284,78.4,12.5,42.6,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d14229f3,2018,1,54.2
22.0,1449.0,39.7,59.9,72.1,38.7,61.0,55.2,58.0,56.6,0.79,0.012422360248447204,0.08695652173913042,1.5527950310559004,4.596273291925465,4.22360248447205,0.49689440993788814,3.726708074534161,0.6832298136645962,0.8074534161490683,74.3,57.1,42.4,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d183e9d6,2018,1,45.5
23.0,1664.0,54.5,60.2,39.2,10.9,67.2,49.5,52.3,50.9,0.27,0.4272836538461539,0.13521634615384617,2.433894230769231,1.5685096153846156,2.920673076923077,1.838942307692308,1.1899038461538463,5.1923076923076925,0.811298076923077,63.89999999999999,45.2,54.39999999999999,0.0,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,d2416c2e,2018,1,59.900000000000006
20.0,1853.0,48.5,70.0,87.4,10.3,58.5,51.1,60.9,56.0,0.82,0.009713977334052888,0.11656772800863464,2.137075013491635,3.788451160280626,6.071235833783055,1.3599568267674043,3.6427415002698327,0.9713977334052888,1.0685375067458176,72.6,55.1,54.2,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d2424d1b,2018,1,63.05
20.0,2603.0,68.2,59.9,63.6,13.9,23.6,47.2,50.9,49.0,1.2,0.16596235113330773,0.13830195927775643,2.7314636957356897,3.11179408374952,7.295428351901652,2.3511333077218595,2.7314636957356897,2.9389166346523243,1.2101421436803688,69.7,15.4,76.1,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,d2448564,2018,1,43.9
18.0,2268.0,68.4,54.9,34.4,47.5,65.3,55.8,59.3,57.6,0.97,0.043650793650793655,0.027777777777777776,0.6349206349206349,4.087301587301587,2.857142857142857,0.6349206349206349,3.492063492063492,0.5158730158730159,0.2380952380952381,83.9,60.4,74.1,0.0,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,d248cd8f,2018,1,65.75
23.0,1762.0,63.1,56.1,73.5,11.9,33.3,48.4,57.9,53.2,0.01,0.0970488081725312,0.13280363223609534,2.7582292849035186,3.575482406356413,5.669693530079455,1.7877412031782065,2.8093076049943244,2.6560726447219065,1.2258796821793416,65.4,35.5,51.5,0.0,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d2fa73e7,2018,0,
