age_y,std_Min_Playing,grp_prod,grp_progress,grp_chance,grp_stability,grp_defense,score_position,score_style,ability,style_confidence,npxG90,xAG90,SCA90,PrgPass90,PrgCarry90,TakeOn90,TklInt90,AttPenT90,KP90,PassPct,AerPct,MinPct,has_prev,d_ability,d_grp_prod,d_grp_progress,d_grp_chance,d_grp_stability,d_grp_defense,d_npxG90,d_xAG90,d_SCA90,d_PrgCarry90,d_PrgPass90,d_MinPct,d_std_Min_Playing,pos_DF,pos_FW,pos_MF,sty_공격형 MF,sty_공격형 풀백,sty_돌파형 윙어,sty_딥 플레이메이커,sty_박스 포처,sty_볼 운반형,sty_빌드업 수비수,sty_수비형 파괴자,sty_스토퍼,sty_연결형 공격수,sty_타겟맨,fbref_id,season,survived,fut_ability_v2
23.0,2175.0,58.5,49.1,51.1,13.8,35.5,41.8,43.8,42.8,0.28,0.12413793103448276,0.09517241379310344,2.606896551724138,2.193103448275862,5.255172413793103,2.3586206896551722,1.6551724137931034,3.1448275862068966,1.0758620689655172,69.9,35.7,63.6,0,,,,,,,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,05816e19,2019,0,
20.0,3264.0,55.0,66.4,62.8,36.4,56.1,56.4,58.4,57.4,0.48,0.12132352941176472,0.10477941176470588,3.28125,4.2463235294117645,5.818014705882353,1.3786764705882353,1.9301470588235294,4.439338235294118,1.2132352941176472,81.8,43.2,95.4,0,,,,,,,,,,,,,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,05e19d6a,2018,1,55.75
21.0,3018.0,55.8,63.9,58.4,48.4,59.8,57.9,58.1,58.0,0.14,0.1550695825049702,0.06858846918489066,3.0119284294234596,4.2644135188866805,4.592445328031809,1.371769383697813,2.6838966202783303,3.5785288270377738,1.2226640159045727,86.1,50.0,88.20000000000002,1,0.6000000000000014,0.7999999999999972,-2.500000000000007,-4.399999999999999,12.0,3.6999999999999957,0.03374605309320547,-0.03619094257981523,-0.2693215705765404,-1.2255693778505439,0.018089989474916024,-7.199999999999989,-246.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,05e19d6a,2019,1,59.85
22.0,2904.0,42.5,55.8,41.0,58.7,49.5,50.5,47.3,48.9,0.06,0.09297520661157026,0.08057851239669422,2.231404958677686,4.152892561983471,4.710743801652892,0.9607438016528926,2.169421487603306,2.665289256198347,0.9607438016528926,89.1,47.5,84.9,1,-9.100000000000001,-13.299999999999997,-8.100000000000001,-17.4,10.300000000000004,-10.299999999999997,-0.06209437589339993,0.011990043211803567,-0.7805234707457736,0.11829847362108303,-0.11152095690320962,-3.3000000000000114,-114.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,05e19d6a,2020,1,57.1
23.0,1674.0,58.1,47.8,84.6,23.4,69.8,54.7,58.8,56.8,0.81,0.026881720430107524,0.09139784946236558,1.7741935483870965,3.6559139784946235,3.8172043010752685,1.3440860215053763,4.731182795698924,0.3763440860215054,1.129032258064516,65.2,60.50000000000001,48.89999999999999,0,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,False,06050480,2018,0,
23.0,1203.0,62.5,47.0,61.0,53.4,55.8,57.5,59.1,58.3,0.71,0.3067331670822942,0.14214463840399003,2.6184538653366585,1.5710723192019949,2.8428927680798,1.2718204488778055,1.795511221945137,4.788029925187033,0.8977556109725685,73.6,45.89999999999999,39.3,0,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,061e8e23,2018,1,47.6
17.0,1762.0,44.9,45.1,28.2,72.2,44.7,50.0,51.5,50.8,0.24,0.04086265607264472,0.00510783200908059,0.510783200908059,3.524404086265607,2.502837684449489,0.1021566401816118,2.6049943246311007,0.5618615209988649,0.1532349602724177,91.1,72.9,51.5,0,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,06df8256,2019,1,62.5
18.0,1411.0,50.8,66.0,23.3,61.3,63.0,58.6,61.7,60.2,0.19,0.0446491849751949,0.006378454996456414,0.3189227498228207,4.209780297661234,3.8270729978738487,0.3189227498228207,2.61516654854713,0.9567682494684622,0.1913536498936924,87.0,67.1,56.0,1,9.400000000000006,5.899999999999999,20.9,-4.899999999999999,-10.900000000000006,18.299999999999997,0.0037865289025501778,0.0012706229873758242,-0.19186045108523825,1.3242353134243596,0.6853762113956265,4.5,-351.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,06df8256,2020,1,65.0
22.0,1747.0,23.7,15.4,26.1,25.3,42.7,24.6,24.1,24.4,0.53,0.1906124785346308,0.046365197481396676,1.8546078992558672,1.3394390383514596,0.7727532913566113,0.4636519748139668,0.9273039496279336,3.2455638236977675,0.8242701774470521,62.97538461538461,44.63384615384616,26.28952489982828,0,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,True,False,06f33dc8,2018,0,
23.0,2260.0,26.8,12.2,6.6,28.6,53.4,22.7,18.4,20.5,0.91,0.20309734513274336,0.03584070796460177,1.2743362831858407,0.8362831858407079,1.154867256637168,0.6769911504424779,0.7168141592920354,2.5486725663716814,0.5176991150442478,65.4,42.4,66.1,1,-3.8999999999999986,3.1000000000000014,-3.200000000000001,-19.5,3.3000000000000007,10.699999999999996,0.012484866598112543,-0.010524489516794903,-0.5802716160700265,0.38211396528055674,-0.5031558525107517,39.810475100171715,513.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,06f33dc8,2019,0,
